r[cm]	λ[cm]	Q_ext	Q_sca	g
0.33554432	0.0005673673673673675	2.008290316533565	1.128958943000256	0.9264535854698142
0.33554432	0.0005702702702702704	2.0083185122203444	1.128777380831315	0.9266258154685884
0.33554432	0.0005731731731731732	2.0083466589370893	1.1285957136613063	0.9267980572094949
0.33554432	0.0005760760760760761	2.0083747570360657	1.1284139417396837	0.9269703103569076
0.33554432	0.000578978978978979	2.0084028067320783	1.1282320653116897	0.9271425745728461
0.33554432	0.000581881881881882	2.0084308084118354	1.1280500846184687	0.9273148495169752
0.33554432	0.0005847847847847849	2.008458762325894	1.1278679998971297	0.9274871348466022
0.33554432	0.0005876876876876878	2.0084866687663196	1.1276858113808077	0.9276594302166717
0.33554432	0.0005905905905905906	2.0085145280197603	1.1275035192986225	0.9278317352797575
0.33554432	0.0005934934934934936	2.0085423404157066	1.127321123875866	0.9280040496860636
0.33554432	0.0005963963963963965	2.0085701061449184	1.1271386253339652	0.9281763730834166
0.33554432	0.0005992992992992994	2.0085978255741885	1.1269560238905703	0.9283487051172615
0.33554432	0.0006022022022022023	2.008625478648359	1.1266211944621762	0.9286506524343819
0.33554432	0.0006051051051051052	2.008653075604087	1.126237752111286	0.9289938451248638
0.33554432	0.000608008008008008	2.0086806225079075	1.1258540863319557	0.9293370410653774
0.33554432	0.000610910910910911	2.008708119536905	1.1254701978361952	0.9296802365793203
0.33554432	0.0006138138138138139	2.008735566715631	1.1250860873396686	0.9300234279493281
0.33554432	0.0006167167167167168	2.0087629642562574	1.1247017555619967	0.930366611416811
0.33554432	0.0006196196196196197	2.00879031221767	1.1243172032270312	0.9307097831814843
0.33554432	0.0006225225225225226	2.0088176107030673	1.1239324310630932	0.9310529394008873
0.33554432	0.0006254254254254256	2.0088448598080295	1.123547439803334	0.9313960761899007
0.33554432	0.0006283283283283284	2.0088720596696477	1.1231622301859863	0.9317391896202486
0.33554432	0.0006312312312312313	2.00889921027896	1.1227768029547331	0.9320822757199995
0.33554432	0.0006341341341341342	2.008926311802977	1.1223911588589959	0.9324253304730518
0.33554432	0.0006370370370370371	2.0089533642183213	1.1220052986542606	0.9327683498186146
0.33554432	0.0006399399399399401	2.0089803676862448	1.121619223102443	0.9331113296506786
0.33554432	0.000642842842842843	2.0090073222128604	1.12123293297228	0.9334542658174791
0.33554432	0.0006457457457457458	2.0090342278479256	1.1208464290396314	0.9337971541209463
0.33554432	0.0006486486486486487	2.009061084689191	1.1204597120878923	0.9341399903161474
0.33554432	0.0006515515515515516	2.0090878926681857	1.1200727829084167	0.9344827701107237
0.33554432	0.0006544544544544546	2.00911465191656	1.1196856423008816	0.9348254891643077
0.33554432	0.0006573573573573575	2.009141362354714	1.119298291073736	0.93516814308794
0.33554432	0.0006602602602602604	2.009168024104093	1.1189107300446404	0.9355107274434701
0.33554432	0.0006631631631631632	2.0091946371185387	1.11852296004093	0.9358532377429482
0.33554432	0.0006660660660660661	2.009221201399857	1.118134981900032	0.9361956694480011
0.33554432	0.0006689689689689691	2.0092477169415934	1.1177467964700076	0.936538017969206
0.33554432	0.000671871871871872	2.009274183786115	1.117358404610073	0.9368802786654478
0.33554432	0.0006747747747747749	2.009300601805377	1.1169698071910197	0.9372224468432584
0.33554432	0.0006776776776776778	2.009326971074851	1.1165810050959053	0.9375645177561572
0.33554432	0.0006805805805805806	2.009353291455699	1.1161919992204534	0.9379064866039649
0.33554432	0.0006834834834834835	2.009379563009898	1.115802790473813	0.9382483485321181
0.33554432	0.0006863863863863865	2.009405785631095	1.1154133797789851	0.9385900986309565
0.33554432	0.0006892892892892894	2.0094319592605663	1.1150237680735615	0.9389317319350083
0.33554432	0.0006921921921921923	2.009458083830698	1.1146339563103715	0.9392732434222583
0.33554432	0.0006950950950950952	2.0094841592648396	1.1142439454580986	0.939614628013396
0.33554432	0.000697997997997998	2.0095101855322364	1.1138537365020065	0.9399558805710581
0.33554432	0.000700900900900901	2.0095359615162094	1.113131654078506	0.9405736438456094
0.33554432	0.0007038038038038039	2.009561178609635	1.1116702839319828	0.94180551726485
0.33554432	0.0007067067067067068	2.009586244222102	1.1102055968745284	0.9430362860040623
0.33554432	0.0007096096096096097	2.0096111499775704	1.10873756861353	0.9442657267972441
0.33554432	0.0007125125125125126	2.009635886829449	1.1072661737901106	0.9454936073357952
0.33554432	0.0007154154154154156	2.009660444919724	1.1057913860768285	0.9467196858289358
0.33554432	0.0007183183183183184	2.009684813493767	1.104313178310364	0.9479437105314203
0.33554432	0.0007212212212212213	2.009708980804387	1.1028315226663459	0.9491654192350075
0.33554432	0.0007241241241241242	2.009732934003653	1.101346390884908	0.95038453871969
0.33554432	0.0007270270270270271	2.0097566590207676	1.099857754557274	0.9516007841601257
0.33554432	0.0007299299299299301	2.00978014048285	1.0983655854856451	0.9528138584820787
0.33554432	0.000732832832832833	2.009803361335499	1.0968698561311865	0.9540234516629313
0.33554432	0.0007357357357357358	2.0098263030467054	1.0953705401676959	0.9552292399694632
0.33554432	0.0007386386386386387	2.009848944972812	1.0938676131622445	0.9564308851250962
0.33554432	0.0007415415415415416	2.009871264569702	1.092361053408494	0.9576280333976014
0.33554432	0.0007444444444444445	2.0098932367335207	1.0908508429433257	0.9588203145969022
0.33554432	0.0007473473473473475	2.0099148337349932	1.089336968784267	0.9600073409709585
0.33554432	0.0007502502502502504	2.009935789773481	1.0877544359249836	0.9612386669841506
0.33554432	0.0007531531531531532	2.0099534874030094	1.0854782011354873	0.9629884566992871
0.33554432	0.0007560560560560561	2.0099700316026916	1.08319644064929	0.9647215873920921
0.33554432	0.000758958958958959	2.009985258248643	1.0809096441918007	0.9664362726434661
0.33554432	0.000761861861861862	2.0099989736239676	1.0786184706766146	0.9681305716613949
0.33554432	0.0007647647647647649	2.010010947826212	1.0763238008990679	0.969802368015232
0.33554432	0.0007676676676676678	2.010020907352974	1.0740268068443675	0.9714493440426821
0.33554432	0.0007705705705705707	2.010028524874776	1.0717290432261626	0.9730689498320615
0.33554432	0.0007734734734734735	2.0100334076441615	1.0694325689283757	0.9746583653641336
0.33554432	0.0007763763763763765	2.0100350821325845	1.067140108884354	0.9762144539795571
0.33554432	0.0007792792792792794	2.0100329758724693	1.0648552709096304	0.9777337047882333
0.33554432	0.0007821821821821823	2.010026395369304	1.0625828375397222	0.9792121609161568
0.33554432	0.0007850850850850852	2.010014499222543	1.0603291605687202	0.9806453295472846
0.33554432	0.0007879879879879881	2.009996268038417	1.0581026964006341	0.9820280685139763
0.33554432	0.000790890890890891	2.009970471891478	1.0559147341516213	0.9833544426840065
0.33554432	0.0007937937937937939	2.009935640381368	1.0537803859041324	0.9846175415978803
0.33554432	0.0007966966966966968	2.0098900447397834	1.0517199284568117	0.9858092478664011
0.33554432	0.0007995995995995997	2.00983171245696	1.049760603606885	0.98691994416894
0.33554432	0.0008025025025025026	2.009757831107748	1.0483936907480074	0.9877267791997052
0.33554432	0.0008054054054054056	2.0096708079935124	1.047345203581883	0.9883820941988476
0.33554432	0.0008083083083083084	2.009571542287925	1.0466089249128354	0.9889030898616697
0.33554432	0.0008112112112112113	2.0094619880226308	1.0462572851986645	0.9892718990894925
0.33554432	0.0008141141141141142	2.0093458049668573	1.046370818573551	0.9894686281960465
0.33554432	0.0008170170170170171	2.0092283929799355	1.0470336801149087	0.9894716795118961
0.33554432	0.00081991991991992	2.0091164207096295	1.0483267066364816	0.9892583814495366
0.33554432	0.000822822822822823	2.009016817019865	1.0503189565704691	0.9888059337839222
0.33554432	0.0008257257257257259	2.008935491921229	1.0530596714872231	0.9880925891293842
0.33554432	0.0008286286286286287	2.0088762716566286	1.0565729081018502	0.9870989039531692
0.33554432	0.0008315315315315316	2.008840454700881	1.0608562859638901	0.9858088486670976
0.33554432	0.0008344344344344345	2.008827063604572	1.065883790184602	0.9842105939324199
0.33554432	0.0008373373373373375	2.008833544509647	1.0716112884668385	0.98229687697224
0.33554432	0.0008402402402402404	2.008856564603608	1.0779829923150552	0.9800649546359607
0.33554432	0.0008431431431431433	2.0088926589706277	1.0849374402993628	0.9775162273604994
0.33554432	0.0008460460460460461	2.0089386392365816	1.0924122413490236	0.9746556520232531
0.33554432	0.000848948948948949	2.0089917875509813	1.1003473921693165	0.9714910578896856
0.33554432	0.000851851851851852	2.0091592929510216	1.1068878024549589	0.9675012681618936
0.33554432	0.0008547547547547549	2.0093621096117236	1.1132022186045434	0.9627758085457514
0.33554432	0.0008576576576576578	2.009538057447171	1.1201098511319454	0.9576687200321141
0.33554432	0.0008605605605605607	2.009693276946341	1.1274195336371766	0.9522470237054426
0.33554432	0.0008634634634634635	2.0098323980424717	1.1350232852739994	0.9465593795601631
0.33554432	0.0008663663663663665	2.009958877429012	1.142856603271073	0.9406438408288585
0.33554432	0.0008692692692692694	2.0100753076066544	1.1508787107305025	0.9345319229095722
0.33554432	0.0008721721721721723	2.010183652987487	1.1590622135736337	0.928250854376851
0.33554432	0.0008750750750750752	2.0102854208695518	1.167387451997715	0.9218248769908364
0.33554432	0.0008779779779779781	2.0103817828584805	1.1758393090409043	0.915276023533953
0.33554432	0.0008808808808808809	2.0104736611934486	1.18440535873032	0.9086245970613281
0.33554432	0.0008837837837837839	2.010561790535584	1.193074770521714	0.9018894734640583
0.33554432	0.0008866866866866868	2.010646762654677	1.2018376537418467	0.895088296452351
0.33554432	0.0008895895895895897	2.010729059130852	1.2106846646987635	0.8882376055421495
0.33554432	0.0008924924924924926	2.010809075621193	1.2196067740400065	0.8813529216662959
0.33554432	0.0008953953953953955	2.01088713985891	1.2285951336058183	0.8744488058049578
0.33554432	0.0008982982982982985	2.0109635256690424	1.2376410058489227	0.8675389005284561
0.33554432	0.0009012012012012013	2.011036889108526	1.244195083552319	0.862212045091504
0.33554432	0.0009041041041041042	2.0111070515867793	1.2473230833449596	0.8590480306188062
0.33554432	0.0009070070070070071	2.011176409904874	1.2506524908729173	0.8557941768979503
0.33554432	0.00090990990990991	2.0112449885524764	1.2541554632006229	0.8524668737093893
0.33554432	0.000912812812812813	2.0113128185832343	1.2578077109207622	0.8490805905724029
0.33554432	0.0009157157157157159	2.0113799350611896	1.2615879884719865	0.8456481112508789
0.33554432	0.0009186186186186187	2.0114463757109715	1.2654776646028998	0.8421807359267476
0.33554432	0.0009215215215215216	2.0115121793134834	1.2694603599213063	0.8386884560187232
0.33554432	0.0009244244244244245	2.0115773848956096	1.2735216405167133	0.8351801058194782
0.33554432	0.0009273273273273275	2.011642031190766	1.277648758429394	0.8316634944425889
0.33554432	0.0009302302302302304	2.011706155838035	1.2818304312672113	0.8281455209980682
0.33554432	0.0009331331331331333	2.0117697952557507	1.286056654564891	0.8246322754378178
0.33554432	0.0009360360360360361	2.01183298436793	1.2903185415657414	0.821129127115757
0.33554432	0.000938938938938939	2.0118957564730087	1.2946081860101675	0.8176408027786981
0.33554432	0.000941841841841842	2.0119581431784668	1.2989185442668951	0.8141714554320761
0.33554432	0.0009447447447447449	2.012020174383616	1.3032433337640208	0.8107247252993826
0.33554432	0.0009476476476476478	2.0120818782972614	1.307576945190996	0.8073037939075715
0.33554432	0.0009505505505505507	2.0121436513993727	1.306834786132784	0.8068067141104956
0.33554432	0.0009534534534534535	2.012209167613512	1.289232757683024	0.8157746261285047
0.33554432	0.0009563563563563564	2.0122731446412296	1.281388050502794	0.8190182220678786
0.33554432	0.0009592592592592594	2.0123276002676467	1.2845796051152183	0.8163484566054069
0.33554432	0.0009621621621621623	2.0123881241204553	1.2886730149186485	0.8130029256682487
0.33554432	0.0009650650650650652	2.012444196009379	1.2917198641986227	0.8103735234015412
0.33554432	0.0009679679679679681	2.012494349657915	1.2935280476142896	0.8085927888171243
0.33554432	0.000970870870870871	2.012545801393306	1.2957413482486415	0.8065473208817588
0.33554432	0.0009737737737737739	2.0126132584968603	1.300430312781569	0.8026661616917335
0.33554432	0.0009766766766766768	2.012651570159585	1.3004122982374253	0.8021863464636774
0.33554432	0.0009795795795795796	2.012687037529647	1.3001442495509334	0.8019079392101436
0.33554432	0.0009824824824824826	2.012727634690934	1.3008700153356354	0.8009188718335962
0.33554432	0.0009853853853853854	2.0127668976790467	1.3015398076258897	0.7999762175451608
0.33554432	0.0009882882882882884	2.012800566061009	1.301442807681608	0.7995799240936988
0.33554432	0.0009911911911911913	2.0128337438571804	1.3014850417889858	0.7991005329183171
0.33554432	0.0009940940940940941	2.0128608591584083	1.300577504082051	0.7992265482278993
0.33554432	0.000996996996996997	2.012887697258851	1.2999332789569176	0.7991885645039877
0.33554432	0.0009998998998998999	2.0129159793600326	1.2999150591035407	0.798828387124024
0.33554432	0.0010028028028028029	2.012944468016627	1.300123013331268	0.798345519253375
0.33554432	0.0010057057057057059	2.0129727316460753	1.3004449197130343	0.7977933653881927
0.33554432	0.0010086086086086086	2.012999241105313	1.3006376471300056	0.7973107010275345
0.33554432	0.0010115115115115116	2.01302504896431	1.300896666488878	0.796784332783753
0.33554432	0.0010144144144144144	2.0130451794541626	1.300427036137704	0.7967764520533732
0.33554432	0.0010173173173173174	2.013059072600029	1.299158024028178	0.7973356440049202
0.33554432	0.0010202202202202204	2.013072839010358	1.298066678679496	0.797780930545593
0.33554432	0.0010231231231231232	2.0130864643542496	1.2971469048603452	0.7981159557314496
0.33554432	0.0010260260260260261	2.0130999348542646	1.2963926629585385	0.798344410337509
0.33554432	0.001028928928928929	2.013113237359312	1.2957979807242563	0.7984700166572023
0.33554432	0.001031831831831832	2.0131195859738287	1.2941680556087067	0.7993625074552828
0.33554432	0.001034734734734735	2.013125700878779	1.2926636800462026	0.8001757645941079
0.33554432	0.0010376376376376377	2.0131345666967584	1.2916011012281992	0.8007070364107685
0.33554432	0.0010405405405405407	2.013145519171178	1.2908720227926473	0.8010253533819898
0.33554432	0.0010434434434434434	2.0131563702881183	1.290240979496576	0.8012791916393862
0.33554432	0.0010463463463463464	2.0131647124723626	1.289432609115038	0.8016530833972323
0.33554432	0.0010492492492492494	2.0131673587789316	1.2881198090648942	0.8023665593860932
0.33554432	0.0010521521521521522	2.013168703980591	1.2865108332582904	0.8033263030483647
0.33554432	0.0010550550550550552	2.0131693658473813	1.2847856549563041	0.8043909393523206
0.33554432	0.001057957957957958	2.0131726756019703	1.2837952965379744	0.8049164084788816
0.33554432	0.001060860860860861	2.0131711618140695	1.2821356407946145	0.8059369055855342
0.33554432	0.001063763763763764	2.013166353904275	1.2796440105538998	0.8076026314268848
0.33554432	0.0010666666666666667	2.013172244267671	1.2785222408589636	0.8083088175279471
0.33554432	0.0010695695695695697	2.013163302175648	1.2756313188275024	0.8102799023053008
0.33554432	0.0010724724724724725	2.0131673560090384	1.2743853189484127	0.8110882406585357
0.33554432	0.0010753753753753755	2.013173832040852	1.2734424389151102	0.8116871757106171
0.33554432	0.0010782782782782785	2.0131788000389648	1.2720383961928103	0.8126446042611999
0.33554432	0.0010811811811811812	2.013185016663339	1.2707345487881967	0.81354002731367
0.33554432	0.0010840840840840842	2.0131931838033137	1.2695414002471936	0.814369354070297
0.33554432	0.0010869869869869872	2.0131912887227528	1.2673267858870025	0.8159336467910373
0.33554432	0.00108988988988989	2.013193875905612	1.265467057242094	0.8172609188409039
0.33554432	0.001092792792792793	2.0132024944451588	1.2641649981154122	0.8181969243417735
0.33554432	0.0010956956956956958	2.0132093474718706	1.2626535390636269	0.8192907281790974
0.33554432	0.0010985985985985987	2.01321549492421	1.2611022530877236	0.8204165218138469
0.33554432	0.0011015015015015017	2.013211562007377	1.2587753755210833	0.822099851631727
0.33554432	0.0011044044044044045	2.0132183779618833	1.2572810549980107	0.8231980235554404
0.33554432	0.0011073073073073075	2.0132258902037177	1.2558474870697638	0.8242569012306785
0.33554432	0.0011102102102102103	2.013235110557435	1.2545022505069086	0.8252594893505382
0.33554432	0.0011131131131131133	2.0132434972516338	1.2529907488311525	0.8263934984433922
0.33554432	0.001116016016016016	2.013250805295977	1.2512542038158658	0.8277053251498383
0.33554432	0.001118918918918919	2.013252954554956	1.249296372948396	0.82917393735732
0.33554432	0.001121821821821822	2.0132600494582085	1.2476294120472942	0.8304410887570063
0.33554432	0.0011247247247247248	2.0132727257947334	1.246243409017294	0.8315135442153424
0.33554432	0.0011276276276276278	2.013285405898418	1.2448687911185528	0.8325797797555006
0.33554432	0.0011305305305305306	2.013287519879947	1.2425948619607097	0.8343256165061191
0.33554432	0.0011334334334334336	2.0132975652212486	1.2408076930594174	0.8357204790486432
0.33554432	0.0011363363363363365	2.0133104472116705	1.2392137775048975	0.8369752747046543
0.33554432	0.0011392392392392393	2.013323351458574	1.2376297909911143	0.8382255755283538
0.33554432	0.0011421421421421423	2.013333802817981	1.2354969872708574	0.8399132093084162
0.33554432	0.001145045045045045	2.0133440147515125	1.2333068623868653	0.8416522137743402
0.33554432	0.001147947947947948	2.0133604549298134	1.2316987181467614	0.8429458860438607
0.33554432	0.001150850850850851	2.013377443635482	1.2301407183844362	0.8442034969350085
0.33554432	0.0011537537537537538	2.013394433915902	1.2285820279380035	0.8454643259824699
0.33554432	0.0011566566566566568	2.0134114281266404	1.2270227830309428	0.8467282615674607
0.33554432	0.0011595595595595596	2.0134266601398836	1.225199310538455	0.8482050482079452
0.33554432	0.0011624624624624626	2.0134417869038663	1.2233569865243856	0.8497006323276126
0.33554432	0.0011653653653653656	2.0134569571900727	1.2215176276721926	0.8511976867661234
0.33554432	0.0011682682682682684	2.0134761719585015	1.2200345394789482	0.8524172627392868
0.33554432	0.0011711711711711714	2.01349593497571	1.2185977574206504	0.8536024881057794
0.33554432	0.0011740740740740741	2.0135156831972467	1.2171574321822547	0.8547926116891409
0.33554432	0.0011769769769769771	2.013535417766807	1.2157135803028425	0.8559876162225006
0.33554432	0.00117987987987988	2.0135551395762956	1.2142662191665177	0.8571874827659713
0.33554432	0.0011827827827827829	2.0135748495939767	1.2128153670294277	0.8583921906438798
0.33554432	0.0011856856856856859	2.013594549061716	1.2113610430479609	0.8596017173797451
0.33554432	0.0011885885885885886	2.0136142389436844	1.209903267308045	0.8608160386288916
0.33554432	0.0011914914914914916	2.0136350520181456	1.2085970571523053	0.8619094255999205
0.33554432	0.0011943943943943946	2.0136568998561457	1.2074334658152366	0.8628885788368991
0.33554432	0.0011972972972972974	2.013678714036502	1.20626720981843	0.863871143179829
0.33554432	0.0012002002002002004	2.013700494353323	1.2050982881580432	0.8648571132780589
0.33554432	0.0012031031031031032	2.0137222403240234	1.2039266999037457	0.8658464831424665
0.33554432	0.0012060060060060062	2.013743951456245	1.2027524441975035	0.8668392461255843
0.33554432	0.0012089089089089091	2.013765627510646	1.201575520252375	0.8678353949011649
0.33554432	0.001211811811811812	2.013787267951132	1.2003959273509435	0.8688349214431386
0.33554432	0.001214714714714715	2.0138088723218663	1.199213664843778	0.8698378170039801
0.33554432	0.0012176176176176177	2.0138304401487437	1.1980287321475898	0.8708440720924372
0.33554432	0.0012205205205205207	2.0138527720788653	1.1970855328715224	0.8716507062398012
0.33554432	0.0012234234234234237	2.0138756982118937	1.1963346704266729	0.8722982928977406
0.33554432	0.0012263263263263264	2.0138985854079765	1.195583902727434	0.8729463554871685
0.33554432	0.0012292292292292294	2.013921433044344	1.1948332528044185	0.8735948721136739
0.33554432	0.0012321321321321322	2.0139442404828336	1.194082744174721	0.8742438203952501
0.33554432	0.0012350350350350352	2.013967007069514	1.1933324008536697	0.8748931774527665
0.33554432	0.0012379379379379382	2.013989732134324	1.1925822473669505	0.8755429199002451
0.33554432	0.001240840840840841	2.014012414990769	1.19183230876317	0.876193023834935
0.33554432	0.001243743743743744	2.014035054935467	1.1910826106266446	0.8768434648271662
0.33554432	0.0012466466466466467	2.0140576512478385	1.1903331790907405	0.8774942179099982
0.33554432	0.0012495495495495497	2.0140803527569773	1.189630148423053	0.8781067857330193
0.33554432	0.0012524524524524525	2.0141034947784724	1.1890768482232323	0.8785948819350661
0.33554432	0.0012553553553553555	2.0141265971085267	1.188525271087363	0.8790819612035458
0.33554432	0.0012582582582582585	2.0141496592281314	1.1879754528275095	0.8795679931999324
0.33554432	0.0012611611611611612	2.0141726806112925	1.1874274298066447	0.8800529471600929
0.33554432	0.0012640640640640642	2.014195660725025	1.1868812389477619	0.8805367918891963
0.33554432	0.001266966966966967	2.014218599124138	1.1863369177431755	0.8810194957565891
0.33554432	0.00126986986986987	2.0142414950800545	1.1857945042638722	0.8815010266906179
0.33554432	0.001272772772772773	2.014264348127358	1.185254037169073	0.881981352173421
0.33554432	0.0012756756756756758	2.014287157705512	1.184715555715971	0.8824604392356817
0.33554432	0.0012785785785785788	2.014309923247079	1.1841790997695183	0.8829382544513348
0.33554432	0.0012814814814814815	2.0143328751387255	1.183833288124057	0.883254624295843
0.33554432	0.0012843843843843845	2.014356158353011	1.1837790045402627	0.883323712549721
0.33554432	0.0012872872872872875	2.014379428463568	1.1837269862095288	0.8833910878759329
0.33554432	0.0012901901901901903	2.0144026855774784	1.1836772407404004	0.8834567446148528
0.33554432	0.0012930930930930933	2.0144259299023846	1.183629775707785	0.8835206771410682
0.33554432	0.001295995995995996	2.0144491613656963	1.1835845986522506	0.8835828798638937
0.33554432	0.001298898898898899	2.0144723801644435	1.1835417170793046	0.8836433472278841
0.33554432	0.001301801801801802	2.014495586510376	1.1835011384587306	0.8837020737133534
0.33554432	0.0013047047047047048	2.0145187803376055	1.183462870223929	0.883759053836893
0.33554432	0.0013076076076076078	2.01454196184514	1.1834269197711458	0.8838142821518773
0.33554432	0.0013105105105105106	2.014565131256012	1.1833932944588825	0.8838677532489883
0.33554432	0.0013134134134134136	2.0145882884976443	1.183362001607131	0.8839194617567195
0.33554432	0.0013163163163163166	2.014611095109156	1.183455248051248	0.8838613986623443
0.33554432	0.0013192192192192193	2.0146338909591814	1.183550565521849	0.8838016300166123
0.33554432	0.0013221221221221223	2.0146566791251583	1.1836469039133912	0.8837410833129875
0.33554432	0.001325025025025025	2.0146794598115845	1.1837442625276733	0.8836797592931632
0.33554432	0.001327927927927928	2.014702232896014	1.1838426406544507	0.8836176587091251
0.33554432	0.001330830830830831	2.014724998676521	1.18394203757145	0.8835547823231207
0.33554432	0.0013337337337337339	2.014747757031981	1.184042452544433	0.8834911309076278
0.33554432	0.0013366366366366368	2.014770508261537	1.184143884827241	0.8834267052453251
0.33554432	0.0013395395395395396	2.014793252239035	1.1842463336618438	0.8833615061290567
0.33554432	0.0013424424424424426	2.014815796289127	1.1843622930407431	0.8832831313705936
0.33554432	0.0013453453453453456	2.014838252054145	1.1844840403332888	0.8831991503980183
0.33554432	0.0013482482482482484	2.0148606994077287	1.184606317684352	0.8831147658150497
0.33554432	0.0013511511511511514	2.014883138606173	1.1847291242320825	0.8830299784221943
0.33554432	0.0013540540540540541	2.0149055695133624	1.1848524591125567	0.8829447890218068
0.33554432	0.0013569569569569571	2.01492799240727	1.1849763214597533	0.8828591984180681
0.33554432	0.0013598598598598601	2.0149504072373183	1.1851007104055782	0.8827732074169703
0.33554432	0.001362762762762763	2.014972813973874	1.1852256250798843	0.8826868168262983
0.33554432	0.0013656656656656659	2.014995212888091	1.1853510646105307	0.8826000274556189
0.33554432	0.0013685685685685687	2.0150176039327006	1.1854770281233802	0.882512840116261
0.33554432	0.0013714714714714716	2.0150399870725892	1.1856035147422805	0.8824252556212956
0.33554432	0.0013743743743743746	2.0150623625854265	1.1857305235891835	0.882337274785528
0.33554432	0.0013772772772772774	2.015084730420153	1.1858580537840795	0.882248898425475
0.33554432	0.0013801801801801804	2.01510709064081	1.185986104445044	0.8821601273593486
0.33554432	0.0013830830830830832	2.015129033350246	1.1861582448299703	0.8820295551769508
0.33554432	0.0013859859859859862	2.015150692758073	1.1863592513815704	0.8818715726665833
0.33554432	0.001388888888888889	2.0151723387618627	1.1865601806337407	0.8817136674190909
0.33554432	0.001391791791791792	2.015193971400209	1.1867610326281757	0.8815558394923221
0.33554432	0.001394694694694695	2.0152155907114544	1.1869618074064479	0.881398088943617
0.33554432	0.0013975975975975977	2.015237196633226	1.187162505009866	0.8812404158297954
0.33554432	0.0014005005005005007	2.015258789411457	1.1873631254795702	0.8810828202071679
0.33554432	0.0014034034034034035	2.0152803689746466	1.1875636688565316	0.8809253021315386
0.33554432	0.0014063063063063065	2.0153019353601294	1.187764135181481	0.8807678616581981
0.33554432	0.0014092092092092094	2.0153234886050364	1.1879645244950232	0.8806104988419405
0.33554432	0.0014121121121121122	2.015345028746198	1.1881648368375275	0.880453213737051
0.33554432	0.0014150150150150152	2.0153665558202327	1.1883650722492054	0.8802960063973174
0.33554432	0.001417917917917918	2.0153880698635245	1.1885652307700798	0.8801388768760295
0.33554432	0.001420820820820821	2.0154093230429537	1.1887236021602547	0.8800158691290453
0.33554432	0.001423723723723724	2.0154299872158523	1.1887854712571495	0.879971631024178
0.33554432	0.0014266266266266267	2.0154506351102275	1.1888474366046071	0.8799273131969877
0.33554432	0.0014295295295295297	2.015471266654064	1.1889094980409958	0.8798829158085919
0.33554432	0.0014324324324324325	2.0154918818815872	1.1889716554047254	0.8798384390199366
0.33554432	0.0014353353353353355	2.0155124808268474	1.1890339085342845	0.8797938829918027
0.33554432	0.0014382382382382385	2.01553306352366	1.189096257268174	0.8797492478847964
0.33554432	0.0014411411411411413	2.015553630005671	1.1891587014449807	0.8797045338593565
0.33554432	0.0014440440440440442	2.01557418030629	1.1892212409033043	0.8796597410757483
0.33554432	0.001446946946946947	2.015594714458754	1.1892838754818218	0.8796148696940693
0.33554432	0.00144984984984985	2.0156152326031647	1.189346605019268	0.8795699198742463
0.33554432	0.001452752752752753	2.0156357345618896	1.1894094293543964	0.8795248917760321
0.33554432	0.0014556556556556558	2.0156562204717527	1.1894723483260623	0.8794797855590128
0.33554432	0.0014585585585585588	2.015676690365246	1.189535361773152	0.8794346013826022
0.33554432	0.0014614614614614615	2.015697144274664	1.1895984695346078	0.8793893394060419
0.33554432	0.0014643643643643645	2.015717582232131	1.189661671449459	0.8793439997884054
0.33554432	0.0014672672672672675	2.015738004269546	1.189724967356774	0.8792985826885923
0.33554432	0.0014701701701701703	2.015758410418605	1.189788357095689	0.879253088265333
0.33554432	0.0014730730730730733	2.0157788007107698	1.1898518405053882	0.8792075166771833
0.33554432	0.001475975975975976	2.015798972605613	1.189890776318132	0.8791816199606365
0.33554432	0.001478878878878879	2.0158187785672466	1.189887523839688	0.87918954394409
0.33554432	0.001481781781781782	2.0158385676311186	1.1898846290072267	0.8791971870461164
0.33554432	0.0014846846846846848	2.015858339827302	1.1898820916793196	0.8792045494069026
0.33554432	0.0014875875875875878	2.0158780951855655	1.1898799117128886	0.8792116311678814
0.33554432	0.0014904904904904906	2.0158978337353797	1.1898780889632383	0.8792184324717307
0.33554432	0.0014933933933933936	2.015917555624087	1.1898766232840077	0.8792249534623675
0.33554432	0.0014962962962962966	2.0159372606590087	1.1898755145272202	0.8792311942849492
0.33554432	0.0014991991991991993	2.0159569489743583	1.189874762543258	0.8792371550858686
0.33554432	0.0015021021021021023	2.0159766205985523	1.1898743671808902	0.8792428360127553
0.33554432	0.001505005005005005	2.015996275677947	1.1898743282872428	0.8792482372144694
0.33554432	0.001507907907907908	2.0160159140214344	1.1898746457078337	0.8792533588411018
0.33554432	0.001510810810810811	2.0160355357599293	1.1898753192865685	0.8792582010439728
0.33554432	0.0015137137137137139	2.0160551410309018	1.1898763488657338	0.8792627639756267
0.33554432	0.0015166166166166169	2.0160743314965557	1.189724919709297	0.8793956289169921
0.33554432	0.0015195195195195196	2.0160934672143207	1.1895583298788086	0.879541283837833
0.33554432	0.0015224224224224226	2.0161125887300737	1.1893920772741722	0.8796866891738527
0.33554432	0.0015253253253253254	2.016131696235715	1.1892261633488372	0.8798318437339459
0.33554432	0.0015282282282282284	2.0161507895632518	1.1890605895598603	0.8799767463245325
0.33554432	0.0015311311311311314	2.0161698689940457	1.188895357367934	0.8801213957495678
